timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1447151668212353,8,51.758782,-1.260671,65.833630,2.112935,1.827772,5.900893,5735641.033310,620042.284872,-65.833630,30U
1447151668412251,8,51.758765,-1.260661,66.020348,2.113037,1.827237,5.901469,5735639.224760,620043.055199,-66.020348,30U
1447151668612321,8,51.758749,-1.260652,65.974941,2.113063,1.827260,5.901550,5735637.388195,620043.719965,-65.974941,30U
1447151668812408,8,51.758733,-1.260639,66.137098,2.094956,1.801228,5.888543,5735635.663951,620044.629358,-66.137098,30U
1447151669012340,8,51.758717,-1.260627,66.290133,2.096158,1.801938,5.892495,5735633.885364,620045.497778,-66.290133,30U
1447151669212254,8,51.758701,-1.260616,66.470174,2.107625,1.819779,5.888661,5735632.133184,620046.350382,-66.470174,30U
1447151669412378,8,51.758683,-1.260606,66.523124,2.126515,1.848266,5.886845,5735630.201469,620047.054674,-66.523124,30U
1447151669612277,8,51.758669,-1.260591,66.760038,2.126542,1.848289,5.886926,5735628.626357,620048.160775,-66.760038,30U
1447151669812401,7,51.758660,-1.260567,66.600248,3.173141,3.263716,5.913550,5735627.711266,620049.825660,-66.600248,30U
1447151670012276,7,51.758646,-1.260553,66.416375,3.172412,3.263998,5.912092,5735626.122409,620050.790216,-66.416375,30U
1447151670212334,7,51.758632,-1.260539,66.182287,3.170722,3.263317,5.909397,5735624.583808,620051.803914,-66.182287,30U
1447151670412335,7,51.758618,-1.260525,65.993700,3.170761,3.262922,5.911036,5735623.047779,620052.839361,-65.993700,30U
1447151670612271,7,51.758602,-1.260512,65.970364,3.170967,3.263122,5.911140,5735621.359532,620053.736712,-65.970364,30U
1447151670812394,7,51.758587,-1.260500,65.910519,3.165030,3.257512,5.900857,5735619.679419,620054.630202,-65.910519,30U
1447151671012329,7,51.758572,-1.260488,65.917267,3.164655,3.258613,5.900356,5735617.981160,620055.504744,-65.917267,30U
1447151671212417,7,51.758556,-1.260477,65.976337,3.166018,3.258817,5.902518,5735616.241703,620056.278542,-65.976337,30U
1447151671412540,7,51.758541,-1.260465,65.937707,3.161824,3.256167,5.894688,5735614.620476,620057.177677,-65.937707,30U
1447151671612406,7,51.758526,-1.260454,65.972265,3.162031,3.256368,5.894792,5735612.928385,620057.961368,-65.972265,30U
1447151671812380,7,51.758511,-1.260442,66.060077,3.162115,3.255285,5.894273,5735611.272411,620058.801838,-66.060077,30U
1447151672012227,7,51.758496,-1.260431,65.727098,3.161582,3.253737,5.894122,5735609.718413,620059.618732,-65.727098,30U
1447151672212288,7,51.758480,-1.260421,65.839344,3.160017,3.252410,5.889775,5735607.956893,620060.373754,-65.839344,30U
1447151672412176,7,51.758465,-1.260410,65.879509,3.160703,3.252531,5.889244,5735606.287911,620061.140041,-65.879509,30U
1447151672612239,8,51.758450,-1.260399,65.961104,3.160910,3.252733,5.889348,5735604.601526,620061.930111,-65.961104,30U
1447151672812361,7,51.758434,-1.260390,66.038551,3.162095,3.253009,5.888281,5735602.808545,620062.617589,-66.038551,30U
1447151673012483,7,51.758418,-1.260380,66.090063,3.161207,3.251901,5.887154,5735601.084099,620063.343295,-66.090063,30U
1447151673212255,7,51.758403,-1.260371,66.209649,3.155507,3.249196,5.885209,5735599.371983,620064.029160,-66.209649,30U
1447151673412376,8,51.758388,-1.260360,66.296842,3.157278,3.257329,5.881341,5735597.725962,620064.806151,-66.296842,30U
1447151673612498,8,51.758372,-1.260352,66.413689,3.157485,3.257531,5.881444,5735595.985429,620065.434568,-66.413689,30U
1447151673812620,7,51.758361,-1.260332,66.575326,3.348238,3.682428,5.867274,5735594.786378,620066.808595,-66.575326,30U
1447151674012542,9,51.758347,-1.260323,66.523647,3.010123,3.056906,5.852468,5735593.236540,620067.464546,-66.523647,30U
1447151674212555,9,51.758331,-1.260316,66.579559,2.922218,2.846449,5.819185,5735591.460511,620067.980225,-66.579559,30U
1447151674412536,8,51.758320,-1.260296,66.446198,2.764848,2.455142,5.752480,5735590.313642,620069.392960,-66.446198,30U
1447151674612555,8,51.758310,-1.260278,66.048025,2.765568,2.456765,5.753482,5735589.241435,620070.696196,-66.048025,30U
1447151674812506,7,51.758299,-1.260268,65.245678,2.680964,2.383358,5.750789,5735588.046429,620071.433673,-65.245678,30U
1447151675012508,7,51.758276,-1.260277,64.639464,2.166046,1.900239,5.489782,5735585.412718,620070.853406,-64.639464,30U
1447151675212502,7,51.758263,-1.260268,64.674596,2.171889,1.906262,5.497488,5735584.060425,620071.481464,-64.674596,30U
1447151675412506,7,51.758250,-1.260263,64.838955,2.166170,1.914318,5.520385,5735582.625493,620071.908422,-64.838955,30U
1447151675612626,7,51.758237,-1.260257,64.739286,2.166188,1.914353,5.520553,5735581.193607,620072.340819,-64.739286,30U
1447151675812642,7,51.758228,-1.260249,65.219897,2.164728,1.924561,5.537348,5735580.136547,620072.907824,-65.219897,30U
1447151676012762,7,51.758214,-1.260253,66.100271,2.176805,1.954156,5.632870,5735578.644505,620072.636078,-66.100271,30U
1447151676212366,9,51.758205,-1.260244,65.751049,2.169940,1.931376,5.593645,5735577.649613,620073.327559,-65.751049,30U
1447151676412463,8,51.758198,-1.260232,66.102347,2.159519,1.906923,5.532959,5735576.896744,620074.146389,-66.102347,30U
1447151676612403,8,51.758188,-1.260227,66.214253,2.159536,1.906959,5.533131,5735575.792475,620074.495636,-66.214253,30U
1447151676812523,8,51.758177,-1.260221,65.648071,2.166094,1.897934,5.567855,5735574.579891,620074.938683,-65.648071,30U
1447151677012362,8,51.758170,-1.260210,65.462720,2.163010,1.874744,5.563131,5735573.748726,620075.759268,-65.462720,30U
1447151677212482,8,51.758162,-1.260205,65.488360,2.156838,1.693391,5.517756,5735572.887928,620076.120767,-65.488360,30U
1447151677412399,8,51.758154,-1.260196,65.541859,2.149395,1.679887,5.485498,5735572.016697,620076.758663,-65.541859,30U
1447151677612381,8,51.758148,-1.260188,65.339248,2.149412,1.679932,5.485687,5735571.323641,620077.356488,-65.339248,30U
1447151677812295,8,51.758140,-1.260178,65.243339,2.144863,1.673635,5.475000,5735570.510087,620078.027385,-65.243339,30U
1447151678012348,9,51.758134,-1.260168,64.911923,2.137455,1.661622,5.430337,5735569.822224,620078.743423,-64.911923,30U
1447151678212366,9,51.758127,-1.260161,64.594208,2.135954,1.657458,5.424318,5735569.026665,620079.231453,-64.594208,30U
1447151678412358,9,51.758122,-1.260152,64.754515,2.135382,1.655197,5.420327,5735568.561936,620079.880057,-64.754515,30U
1447151678612477,9,51.758118,-1.260144,64.977034,2.135401,1.655239,5.420513,5735568.076059,620080.419266,-64.977034,30U
1447151678812288,9,51.758113,-1.260137,65.042630,2.120274,1.632289,5.387393,5735567.570801,620080.929579,-65.042630,30U
1447151679012218,9,51.758108,-1.260127,65.284000,2.083643,1.573909,5.354419,5735566.992669,620081.616044,-65.284000,30U
1447151679212336,9,51.758107,-1.260120,65.159525,2.082824,1.567272,5.344948,5735566.931904,620082.128376,-65.159525,30U
1447151679412259,9,51.758106,-1.260116,64.747977,2.081506,1.568478,5.345369,5735566.804072,620082.403937,-64.747977,30U
1447151679612377,9,51.758103,-1.260107,64.975450,2.081527,1.568517,5.345561,5735566.533432,620083.060364,-64.975450,30U
1447151679811965,9,51.758102,-1.260093,65.017724,2.077653,1.559980,5.349116,5735566.419111,620083.980010,-65.017724,30U
1447151680012019,9,51.758102,-1.260084,65.047270,2.077178,1.560284,5.353036,5735566.391057,620084.630961,-65.047270,30U
1447151680212136,9,51.758102,-1.260074,64.797476,2.073889,1.554802,5.340836,5735566.412611,620085.345692,-64.797476,30U
1447151680412253,9,51.758102,-1.260063,64.838066,2.074156,1.552093,5.335935,5735566.416390,620086.093892,-64.838066,30U
1447151680612307,9,51.758103,-1.260055,64.525822,2.074177,1.552132,5.336128,5735566.607086,620086.623039,-64.525822,30U
1447151680811835,9,51.758106,-1.260043,64.748070,2.075279,1.552964,5.339525,5735566.899840,620087.452816,-64.748070,30U
1447151681011950,9,51.758110,-1.260029,64.746425,2.072790,1.555870,5.351192,5735567.422703,620088.404779,-64.746425,30U
1447151681211891,9,51.758116,-1.260017,64.614925,2.071980,1.550237,5.343337,5735568.065938,620089.247236,-64.614925,30U
1447151681412007,9,51.758125,-1.260003,64.987210,2.082130,1.557633,5.344834,5735569.074874,620090.131639,-64.987210,30U
1447151681612123,9,51.758133,-1.259991,65.308778,2.082151,1.557673,5.345027,5735570.074221,620090.971993,-65.308778,30U
1447151681812162,9,51.758143,-1.259982,65.417865,2.152641,1.626611,5.390976,5735571.202945,620091.558449,-65.417865,30U
1447151682012155,8,51.758158,-1.259968,65.744034,2.688836,2.123576,5.730139,5735572.814632,620092.503300,-65.744034,30U
1447151682212122,8,51.758169,-1.259963,65.756766,2.682911,2.107607,5.727747,5735574.059282,620092.785188,-65.756766,30U
1447151682412125,8,51.758182,-1.259959,65.829171,2.685597,2.114305,5.729458,5735575.562199,620093.068713,-65.829171,30U
1447151682612241,7,51.758193,-1.259967,66.155982,3.175926,3.292058,5.865326,5735576.703759,620092.471310,-66.155982,30U
1447151682812070,7,51.758207,-1.259964,66.261138,3.174735,3.290148,5.865489,5735578.298646,620092.599704,-66.261138,30U
1447151683012093,7,51.758222,-1.259964,66.407652,3.178561,3.289805,5.874332,5735579.928436,620092.618013,-66.407652,30U
1447151683212208,7,51.758239,-1.259963,66.393871,3.176653,3.289076,5.872910,5735581.847438,620092.616640,-66.393871,30U
1447151683412323,7,51.758254,-1.259964,66.410292,3.173745,3.293094,5.869834,5735583.574185,620092.504277,-66.410292,30U
1447151683612283,7,51.758273,-1.259964,66.287603,3.173956,3.293300,5.869936,5735585.637879,620092.467248,-66.287603,30U
1447151683812218,6,51.758290,-1.259978,67.389700,3.220561,5.071989,7.228553,5735587.480943,620091.424076,-67.389700,30U
1447151684012333,7,51.758310,-1.259961,66.377745,3.172278,3.322531,5.893356,5735589.730962,620092.542674,-66.377745,30U
1447151684212125,7,51.758326,-1.259972,67.251503,3.216984,5.063325,7.221594,5735591.546254,620091.727051,-67.251503,30U
1447151684412203,7,51.758345,-1.259970,67.137382,3.218462,5.062013,7.229475,5735593.626084,620091.825516,-67.137382,30U
1447151684612236,6,51.758347,-1.260007,71.803118,4.675933,6.955264,11.609642,5735593.807403,620089.306706,-71.803118,30U
1447151684812147,7,51.758380,-1.259971,67.222382,3.062275,4.525754,7.198502,5735597.569342,620091.699315,-67.222382,30U
1447151685012261,7,51.758393,-1.259981,69.233998,3.336788,4.205698,9.268773,5735598.920106,620090.982061,-69.233998,30U
1447151685212290,7,51.758413,-1.259974,68.634507,2.542341,2.088846,8.037501,5735601.147445,620091.370458,-68.634507,30U
1447151685412286,7,51.758432,-1.259968,68.092855,2.541396,2.083782,8.036870,5735603.339996,620091.750940,-68.092855,30U
1447151685612031,9,51.758451,-1.259967,67.669978,2.450300,2.067970,6.912402,5735605.407776,620091.750644,-67.669978,30U
1447151685811994,8,51.758464,-1.259973,68.777152,2.538833,2.082888,8.031377,5735606.883039,620091.337433,-68.777152,30U
1447151686012079,8,51.758479,-1.259969,68.294145,2.519923,2.030131,7.788755,5735608.538757,620091.583907,-68.294145,30U
1447151686212192,7,51.758505,-1.259971,66.094731,2.862856,2.260067,8.621490,5735611.398337,620091.376412,-66.094731,30U
1447151686412038,6,51.758522,-1.259973,67.021570,2.816701,2.247704,8.721331,5735613.273856,620091.142154,-67.021570,30U
1447151686612090,5,51.758534,-1.259962,64.559232,2.786589,2.287530,8.551813,5735614.642119,620091.910809,-64.559232,30U
1447151686812152,6,51.758552,-1.259961,64.341481,2.784208,2.300354,8.554679,5735616.666611,620091.910333,-64.341481,30U
1447151687012257,4,51.758556,-1.259930,67.669983,4.730363,6.479789,10.801989,5735617.185841,620094.079972,-67.669983,30U
1447151687212370,4,51.758580,-1.259936,67.095894,4.752357,6.525099,10.795591,5735619.780282,620093.582100,-67.095894,30U
1447151687412156,5,51.758608,-1.259960,63.647152,2.815646,2.433811,8.588333,5735622.925115,620091.835167,-63.647152,30U
1447151687612268,6,51.758624,-1.259963,63.839848,2.848357,2.382535,8.597183,5735624.647957,620091.613426,-63.839848,30U
1447151687812183,6,51.758636,-1.259961,63.462655,2.832312,2.369133,8.575108,5735625.978597,620091.681649,-63.462655,30U
1447151688012067,6,51.758655,-1.259974,65.917988,2.629753,2.164315,8.339899,5735628.157753,620090.752895,-65.917988,30U
1447151688212170,6,51.758675,-1.259973,65.976496,2.626948,2.161679,8.329701,5735630.305648,620090.753079,-65.976496,30U
1447151688412282,5,51.758677,-1.259978,63.550389,3.342888,2.235522,8.873766,5735630.597627,620090.442517,-63.550389,30U
1447151688612110,6,51.758689,-1.259977,62.412253,3.342448,2.216271,8.847749,5735631.875365,620090.419909,-62.412253,30U
1447151688812222,6,51.758709,-1.259975,62.485678,3.331377,2.202087,8.823109,5735634.140344,620090.515385,-62.485678,30U
1447151689012334,5,51.758718,-1.259920,68.333715,4.579099,6.361266,10.765011,5735635.170226,620094.296358,-68.333715,30U
1447151689212445,7,51.758739,-1.259926,67.766247,4.583358,6.368565,10.776617,5735637.503122,620093.838747,-67.766247,30U
1447151689412557,7,51.758753,-1.259919,67.623165,4.598243,6.381356,10.768167,5735639.117243,620094.293295,-67.623165,30U
1447151689612564,6,51.758791,-1.259970,64.648269,2.558724,2.054053,8.200095,5735643.216902,620090.650196,-64.648269,30U
1447151689812513,6,51.758809,-1.259974,65.342733,2.551238,2.049215,8.184941,5735645.199947,620090.315400,-65.342733,30U
1447151690012571,6,51.758824,-1.259971,66.552213,2.692400,2.955744,9.384233,5735646.951478,620090.530313,-66.552213,30U
1447151690212365,6,51.758843,-1.259976,65.437323,2.528373,2.055109,8.172836,5735648.978097,620090.139890,-65.437323,30U
1447151690411993,6,51.758858,-1.259980,65.136454,2.518319,2.046081,8.157540,5735650.672617,620089.790964,-65.136454,30U
1447151690612103,7,51.758873,-1.259979,65.293006,2.515392,2.043273,8.149601,5735652.326916,620089.850673,-65.293006,30U
1447151690812214,5,51.758889,-1.259975,65.565872,2.698393,2.974087,9.675438,5735654.074578,620090.043244,-65.565872,30U
1447151691011918,6,51.758904,-1.259977,64.705344,2.515065,2.088586,8.217612,5735655.829358,620089.861415,-64.705344,30U
1447151691212028,6,51.758922,-1.259976,64.340844,2.509501,2.061863,8.179962,5735657.743931,620089.928924,-64.340844,30U
1447151691412138,6,51.758937,-1.259977,64.545141,2.508454,2.060272,8.177589,5735659.512563,620089.759043,-64.545141,30U
1447151691612248,6,51.758953,-1.259980,64.572810,2.504729,2.053368,8.167726,5735661.195046,620089.570218,-64.572810,30U
1447151691812276,6,51.758969,-1.259980,64.554939,2.503406,2.052138,8.164153,5735663.016041,620089.472289,-64.554939,30U
1447151692012378,6,51.758985,-1.259984,64.897045,2.502412,2.050314,8.160967,5735664.752602,620089.196147,-64.897045,30U
1447151692212488,6,51.759001,-1.259982,64.943295,2.502647,2.053572,8.167525,5735666.581911,620089.251457,-64.943295,30U
1447151692412598,5,51.759017,-1.259981,65.279110,2.683825,2.975809,9.671784,5735668.325408,620089.328502,-65.279110,30U
1447151692612597,5,51.759031,-1.259981,65.524093,2.682090,2.975407,9.672506,5735669.951085,620089.269048,-65.524093,30U
1447151692812402,4,51.759033,-1.259942,67.849995,4.324862,6.105115,10.725736,5735670.184166,620091.977548,-67.849995,30U
1447151693012432,4,51.759052,-1.259944,67.848384,4.326327,6.107805,10.727138,5735672.263587,620091.761954,-67.848384,30U
1447151693212542,4,51.759069,-1.259950,67.979252,4.337323,6.108217,10.731318,5735674.169376,620091.281192,-67.979252,30U
1447151693412531,4,51.759083,-1.259953,68.813754,4.500100,6.119379,10.839287,5735675.745140,620091.031194,-68.813754,30U
1447151693612573,4,51.759097,-1.259951,68.961744,4.439217,6.394044,11.135251,5735677.324183,620091.166333,-68.961744,30U
1447151693812543,4,51.759097,-1.259951,68.961744,4.439217,6.394044,11.135251,5735677.324183,620091.166333,-68.961744,30U
1447151694012559,5,51.759147,-1.260001,64.152883,3.732343,8.982323,15.063476,5735682.775122,620087.587751,-64.152883,30U
1447151694212346,6,51.759164,-1.259996,65.235134,3.731767,8.982727,15.063044,5735684.668442,620087.870271,-65.235134,30U
1447151694412207,7,51.759178,-1.259997,64.636798,3.730277,8.981781,15.066374,5735686.217024,620087.756510,-64.636798,30U
1447151694612132,7,51.759198,-1.259999,64.678142,3.175557,3.855528,9.188443,5735688.487388,620087.555236,-64.678142,30U
1447151694812145,7,51.759218,-1.260003,65.162417,3.082088,2.575363,8.196031,5735690.707557,620087.275477,-65.162417,30U
1447151695012252,6,51.759238,-1.260002,65.857398,3.052765,2.376405,8.281950,5735692.844914,620087.302906,-65.857398,30U
1447151695212360,8,51.759261,-1.260016,65.512726,3.021534,2.058915,8.126549,5735695.450909,620086.274371,-65.512726,30U
1447151695412453,7,51.759281,-1.260021,65.056366,3.138426,2.216013,8.443831,5735697.586561,620085.838043,-65.056366,30U
1447151695612298,7,51.759301,-1.260025,64.689578,2.902815,2.033190,6.890142,5735699.843097,620085.488410,-64.689578,30U
1447151695812172,7,51.759320,-1.260024,65.966060,3.133988,2.375354,8.901317,5735701.935135,620085.549184,-65.966060,30U
1447151696012063,4,51.759331,-1.259985,69.757285,5.381961,14.634791,22.235710,5735703.274887,620088.213190,-69.757285,30U
1447151696211961,6,51.759361,-1.260028,66.389466,2.789764,2.454623,8.554103,5735706.495921,620085.153459,-66.389466,30U
1447151696412069,6,51.759379,-1.260035,65.833928,2.803268,2.504125,8.574900,5735708.519030,620084.603223,-65.833928,30U
1447151696612071,5,51.759398,-1.260034,66.698066,2.859656,3.360521,9.937349,5735710.657471,620084.607232,-66.698066,30U
1447151696812144,6,51.759421,-1.260040,67.833074,2.664565,2.442405,8.684696,5735713.202949,620084.184924,-67.833074,30U
1447151697012250,6,51.759445,-1.260050,66.679871,2.812409,3.255359,9.924410,5735715.813405,620083.421698,-66.679871,30U
1447151697212321,6,51.759468,-1.260080,63.905691,2.802641,3.219394,10.005637,5735718.389551,620081.271353,-63.905691,30U
1447151697412177,8,51.759490,-1.260069,65.790952,2.802540,3.220104,10.006889,5735720.800779,620081.968137,-65.790952,30U
1447151697612127,8,51.759506,-1.260064,66.866494,2.588870,2.014470,7.907703,5735722.575494,620082.288403,-66.866494,30U
1447151697812037,8,51.759523,-1.260072,65.603976,2.627176,2.018836,7.928926,5735724.458881,620081.705904,-65.603976,30U
1447151698012008,8,51.759542,-1.260076,64.897621,2.621866,2.012633,7.922188,5735726.523520,620081.377658,-64.897621,30U
1447151698211937,7,51.759567,-1.260079,65.594605,3.056157,2.043627,8.101972,5735729.364749,620081.103598,-65.594605,30U
1447151698411989,8,51.759589,-1.260093,63.765704,2.340034,1.802530,6.290211,5735731.723551,620080.070450,-63.765704,30U
1447151698611909,7,51.759613,-1.260088,64.263387,3.497003,3.410418,6.163676,5735734.465853,620080.329762,-64.263387,30U
1447151698812015,6,51.759625,-1.260097,66.421467,4.117844,3.584733,7.278686,5735735.737884,620079.714154,-66.421467,30U
1447151699012121,6,51.759647,-1.260104,66.738943,4.105309,3.582437,7.273187,5735738.217246,620079.152131,-66.738943,30U
1447151699212052,6,51.759693,-1.260091,63.944633,6.093384,3.861847,9.750883,5735743.374535,620079.923005,-63.944633,30U
1447151699411921,6,51.759707,-1.260089,66.333155,4.759946,4.232965,8.255327,5735744.950825,620079.995058,-66.333155,30U
1447151699612027,7,51.759720,-1.260096,68.874140,3.797489,4.131316,6.162933,5735746.315791,620079.506818,-68.874140,30U
1447151699811889,7,51.759757,-1.260088,65.845430,4.290979,4.219396,7.262525,5735750.486698,620079.964190,-65.845430,30U
1447151700011994,7,51.759778,-1.260092,66.660667,3.617447,3.436418,6.482489,5735752.794571,620079.610311,-66.660667,30U
1447151700212100,7,51.759803,-1.260095,66.574623,3.607798,3.432653,6.471443,5735755.575567,620079.384121,-66.574623,30U
1447151700412027,7,51.759816,-1.260108,67.416788,3.436196,3.381735,6.169524,5735756.939144,620078.413773,-67.416788,30U
1447151700612132,5,51.759852,-1.260103,64.118302,6.011094,3.819918,9.668474,5735760.988811,620078.666620,-64.118302,30U
1447151700811964,6,51.759879,-1.260101,63.409218,4.591566,3.617396,7.882500,5735764.041781,620078.749185,-63.409218,30U
1447151701012069,7,51.759885,-1.260112,66.287188,3.663290,3.427751,6.531067,5735764.682169,620077.968008,-66.287188,30U
1447151701212174,7,51.759908,-1.260111,67.093664,3.425797,3.376168,6.141431,5735767.177085,620077.944730,-67.093664,30U
1447151701412049,8,51.759927,-1.260117,67.354262,3.436290,3.479836,6.085104,5735769.349449,620077.490471,-67.354262,30U
1447151701612020,8,51.759950,-1.260117,66.765347,3.272273,3.285381,6.089926,5735771.858458,620077.472847,-66.765347,30U
1447151701812007,7,51.759974,-1.260118,66.126123,3.738282,3.297116,7.166665,5735774.499054,620077.339587,-66.126123,30U
1447151702012112,6,51.760000,-1.260118,64.872838,5.222456,3.396130,9.269348,5735777.428455,620077.218075,-64.872838,30U
1447151702211982,5,51.760024,-1.260130,63.323842,4.652131,3.594364,10.632754,5735780.063125,620076.355876,-63.323842,30U
1447151702412033,3,51.760046,-1.260125,61.938953,6.268500,4.169521,11.602451,5735782.524895,620076.632145,-61.938953,30U
1447151702612042,3,51.760046,-1.260125,61.938953,6.268500,4.169521,11.602451,5735782.524895,620076.632145,-61.938953,30U
1447151702811833,5,51.760046,-1.260125,61.938953,6.268500,4.169521,11.602451,5735782.524895,620076.632145,-61.938953,30U
1447151703011937,4,51.760113,-1.260144,64.188262,9.316344,11.266912,21.287632,5735789.914468,620075.172123,-64.188262,30U
1447151703211927,5,51.760124,-1.260163,66.572651,9.314492,11.265627,21.286839,5735791.121424,620073.794211,-66.572651,30U
1447151703411938,4,51.760155,-1.260132,61.274846,6.636260,4.774813,12.792778,5735794.673299,620075.896337,-61.274846,30U
1447151703612007,4,51.760177,-1.260134,61.176783,6.357517,4.371582,12.001502,5735797.134006,620075.682457,-61.176783,30U
1447151703811888,6,51.760152,-1.260233,76.343711,17.166769,18.955053,40.073135,5735794.166710,620068.921005,-76.343711,30U
1447151704011853,6,51.760230,-1.260138,61.804116,5.822363,4.115046,10.708534,5735803.012264,620075.240911,-61.804116,30U
1447151704211957,4,51.760255,-1.260141,61.268357,16.203352,5.803145,20.931433,5735805.737578,620075.001462,-61.268357,30U
1447151704411869,5,51.760256,-1.260141,65.470129,4.327483,4.149097,7.601004,5735805.921475,620074.977568,-65.470129,30U
1447151704611971,5,51.760297,-1.260143,61.452102,6.281940,4.153749,11.654298,5735810.436986,620074.720628,-61.452102,30U
1447151704811761,6,51.760318,-1.260146,61.507465,6.245060,4.161122,11.603936,5735812.707969,620074.451031,-61.507465,30U
1447151705011763,7,51.760306,-1.260155,68.105808,3.866606,3.363390,7.395716,5735811.381214,620073.889018,-68.105808,30U
1447151705211856,7,51.760333,-1.260157,66.781484,3.867012,3.363067,7.400067,5735814.449847,620073.650640,-66.781484,30U
1447151705411765,6,51.760332,-1.260192,64.560900,6.869812,4.900967,7.646782,5735814.245561,620071.266045,-64.560900,30U
1447151705611867,7,51.760356,-1.260188,64.968862,6.725533,4.801676,7.597312,5735816.939765,620071.449965,-64.968862,30U
1447151705811959,6,51.760384,-1.260194,64.304116,8.822706,3.753674,18.724178,5735819.967658,620071.008267,-64.304116,30U
1447151706011840,7,51.760422,-1.260182,65.203821,2.358830,1.919622,7.213643,5735824.246277,620071.736624,-65.203821,30U
1447151706211871,7,51.760445,-1.260181,66.666187,2.382519,1.935873,7.312642,5735826.872707,620071.692038,-66.666187,30U
1447151706411903,6,51.760470,-1.260191,69.670170,2.690399,2.097539,8.301489,5735829.626080,620070.970026,-69.670170,30U
1447151706611878,6,51.760495,-1.260189,69.245721,2.688853,2.091660,8.293692,5735832.328853,620071.052668,-69.245721,30U
1447151706811735,7,51.760519,-1.260193,68.185180,2.684494,2.094314,8.293338,5735835.025588,620070.676959,-68.185180,30U
1447151707011790,6,51.760542,-1.260196,67.758516,2.676941,2.093448,8.287548,5735837.531276,620070.402199,-67.758516,30U
1447151707211722,6,51.760562,-1.260202,68.360044,2.678522,2.123796,8.284650,5735839.774078,620069.955745,-68.360044,30U
1447151707411823,6,51.760583,-1.260203,69.139770,2.698700,2.211302,8.312706,5735842.170343,620069.795717,-69.139770,30U
1447151707611925,6,51.760609,-1.260195,68.512492,2.698767,2.211296,8.313208,5735845.055384,620070.343339,-68.512492,30U
1447151707812027,6,51.760633,-1.260197,68.045412,2.668945,2.103685,8.275807,5735847.655757,620070.102812,-68.045412,30U
1447151708011777,6,51.760654,-1.260200,67.972343,2.663146,2.099071,8.285073,5735850.071336,620069.864854,-67.972343,30U
1447151708211768,6,51.760674,-1.260205,68.259260,2.643381,2.087289,8.247326,5735852.268230,620069.451827,-68.259260,30U
1447151708411869,7,51.760702,-1.260206,66.741623,2.976537,2.330261,9.052851,5735855.400829,620069.303628,-66.741623,30U
1447151708611970,8,51.760723,-1.260210,66.371848,2.887815,2.257145,8.691517,5735857.687925,620068.954981,-66.371848,30U
1447151708812071,8,51.760744,-1.260209,66.587882,2.876821,2.240435,8.675886,5735859.994932,620068.996651,-66.587882,30U
1447151709012109,8,51.760761,-1.260206,67.846461,2.578063,2.009005,7.982303,5735861.926116,620069.157511,-67.846461,30U
1447151709212082,8,51.760781,-1.260210,68.009080,2.516339,1.975192,7.687865,5735864.138422,620068.856424,-68.009080,30U
1447151709412040,8,51.760803,-1.260208,66.252831,2.200715,1.829065,6.238919,5735866.553723,620068.874496,-66.252831,30U
1447151709612089,8,51.760828,-1.260211,67.100517,2.204434,1.847548,6.153587,5735869.355287,620068.630980,-67.100517,30U
1447151709812090,8,51.760849,-1.260212,67.888294,2.249918,1.929247,6.143795,5735871.728051,620068.510246,-67.888294,30U
1447151710012065,8,51.760871,-1.260209,66.063391,2.271534,1.967659,6.124014,5735874.162692,620068.643554,-66.063391,30U
1447151710212122,8,51.760892,-1.260209,65.817315,2.276722,1.976101,6.138293,5735876.510321,620068.589813,-65.817315,30U
1447151710411970,8,51.760910,-1.260216,65.586418,2.280915,1.973688,6.198885,5735878.429912,620068.061690,-65.586418,30U
1447151710612070,8,51.760929,-1.260227,66.112332,2.280948,1.973715,6.198992,5735880.545215,620067.280591,-66.112332,30U
1447151710811619,7,51.760948,-1.260233,67.074494,2.373289,1.964309,7.150406,5735882.705133,620066.799391,-67.074494,30U
1447151711011719,7,51.760966,-1.260240,68.280932,2.359732,1.946798,7.163312,5735884.678957,620066.237119,-68.280932,30U
1447151711211819,7,51.760990,-1.260236,66.503402,2.576839,2.139024,7.164158,5735887.350291,620066.485472,-66.503402,30U
1447151711411908,6,51.761014,-1.260224,67.387338,2.338800,2.347912,6.379703,5735889.981519,620067.254953,-67.387338,30U
1447151711611959,5,51.761034,-1.260201,65.145551,3.680670,4.703986,7.197266,5735892.324556,620068.756361,-65.145551,30U
1447151711811906,7,51.761049,-1.260213,64.959747,2.402101,2.713092,7.172331,5735893.969152,620067.890603,-64.959747,30U
1447151712011889,8,51.761066,-1.260217,64.712815,2.214677,2.183828,7.102109,5735895.842028,620067.597108,-64.712815,30U
1447151712211937,8,51.761085,-1.260217,64.541099,2.172184,2.114011,7.080780,5735897.963028,620067.556111,-64.541099,30U
1447151712411926,8,51.761105,-1.260220,64.454911,2.172675,2.114592,7.084539,5735900.149669,620067.281060,-64.454911,30U
1447151712611925,8,51.761125,-1.260235,65.777186,2.118972,1.755355,6.052672,5735902.320232,620066.156595,-65.777186,30U
1447151712811916,8,51.761142,-1.260238,66.188491,2.137004,1.761782,6.240720,5735904.283281,620065.954923,-66.188491,30U
