timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1447410963533963,4,51.758170,-1.252494,59.896708,6.154213,5.718101,11.859429,5735586.473533,620608.227069,-59.896708,30U
1447410963734002,4,51.758156,-1.252487,60.346763,6.149289,5.716947,11.849625,5735584.952127,620608.784210,-60.346763,30U
1447410963934040,5,51.758145,-1.252478,60.197222,6.145545,5.717208,11.847653,5735583.712713,620609.438345,-60.197222,30U
1447410964134079,5,51.758132,-1.252469,60.265774,6.141913,5.716985,11.844266,5735582.372954,620610.103342,-60.265774,30U
1447410964334118,6,51.758120,-1.252458,60.460372,5.904932,5.647610,11.055127,5735580.985992,620610.878274,-60.460372,30U
1447410964534156,6,51.758110,-1.252450,59.952258,5.894094,5.559139,10.862478,5735579.875279,620611.441632,-59.952258,30U
1447410964733974,6,51.758098,-1.252439,59.629328,5.630490,5.497882,9.999145,5735578.586784,620612.263352,-59.629328,30U
1447410964934012,6,51.758085,-1.252428,59.935343,4.993833,5.356434,7.723505,5735577.162543,620613.026228,-59.935343,30U
1447410965134051,6,51.758074,-1.252419,59.613851,4.990834,5.356277,7.710687,5735575.978499,620613.657877,-59.613851,30U
1447410965334070,6,51.758060,-1.252415,59.754310,4.934892,5.134503,7.649021,5735574.430927,620613.981422,-59.754310,30U
1447410965534064,6,51.758038,-1.252417,60.688467,4.801036,4.732991,7.488714,5735571.911932,620613.931910,-60.688467,30U
1447410965734103,6,51.758032,-1.252399,60.214388,4.784243,4.730843,7.460186,5735571.317112,620615.160506,-60.214388,30U
1447410965934141,6,51.758026,-1.252384,59.433361,4.788687,4.722511,7.463479,5735570.707692,620616.224712,-59.433361,30U
1447410966134146,6,51.758015,-1.252372,59.452666,4.789002,4.722966,7.463555,5735569.423127,620617.057246,-59.452666,30U
1447410966334013,6,51.758000,-1.252361,59.994889,4.766101,4.718000,7.420758,5735567.818208,620617.859847,-59.994889,30U
1447410966533997,6,51.757989,-1.252354,59.408374,4.766632,4.719407,7.418318,5735566.608180,620618.381060,-59.408374,30U
1447410966734036,6,51.757973,-1.252351,59.634220,4.761577,4.717173,7.410806,5735564.791322,620618.667249,-59.634220,30U
1447410966934074,6,51.757962,-1.252338,59.752546,4.760662,4.708171,7.411060,5735563.595216,620619.596136,-59.752546,30U
1447410967134080,6,51.757945,-1.252333,60.092909,4.760179,4.708294,7.407997,5735561.750247,620619.989888,-60.092909,30U
1447410967334108,6,51.757931,-1.252322,60.295486,4.747385,4.705138,7.386491,5735560.258925,620620.777169,-60.295486,30U
1447410967534146,6,51.757918,-1.252317,60.106307,4.748192,4.705521,7.387124,5735558.783369,620621.123266,-60.106307,30U
1447410967734185,6,51.757908,-1.252301,60.264743,4.747614,4.704737,7.383445,5735557.734362,620622.250877,-60.264743,30U
1447410967934041,6,51.757893,-1.252295,60.460660,4.744740,4.699682,7.380503,5735556.042722,620622.752685,-60.460660,30U
1447410968134080,7,51.757882,-1.252285,60.205049,4.739476,4.696372,7.367403,5735554.815115,620623.472108,-60.205049,30U
1447410968334118,7,51.757870,-1.252277,59.682716,4.738881,4.694526,7.367412,5735553.560485,620624.042082,-59.682716,30U
1447410968533687,7,51.757857,-1.252271,59.410700,4.701034,4.690590,7.242918,5735552.091678,620624.496780,-59.410700,30U
1447410968733725,7,51.757845,-1.252258,59.769726,4.702323,4.691020,7.244226,5735550.707696,620625.395259,-59.769726,30U
1447410968933763,7,51.757832,-1.252250,59.471372,4.649344,4.685743,7.063859,5735549.315580,620626.021211,-59.471372,30U
1447410969133801,7,51.757818,-1.252240,59.580412,4.649683,4.686203,7.063920,5735547.770085,620626.748221,-59.580412,30U
1447410969333840,7,51.757807,-1.252228,58.958831,4.416763,4.673192,6.230077,5735546.604264,620627.589618,-58.958831,30U
1447410969533878,7,51.757793,-1.252219,59.206870,4.412001,4.668725,6.213817,5735545.039500,620628.250109,-59.206870,30U
1447410969733916,7,51.757780,-1.252213,58.663078,4.411399,4.669810,6.213528,5735543.551522,620628.675602,-58.663078,30U
1447410969933954,7,51.757765,-1.252206,58.808114,4.413018,4.670247,6.218535,5735541.945180,620629.220680,-58.808114,30U
1447410970133992,7,51.757752,-1.252197,58.754194,4.413416,4.670722,6.218543,5735540.494291,620629.867931,-58.754194,30U
1447410970334030,7,51.757736,-1.252189,59.686512,4.405148,4.665136,6.193961,5735538.721663,620630.432770,-59.686512,30U
1447410970534028,7,51.757721,-1.252181,60.114207,4.404442,4.665919,6.192142,5735537.072390,620631.078332,-60.114207,30U
1447410970734066,7,51.757708,-1.252172,60.123977,4.400939,4.665658,6.184864,5735535.615729,620631.692833,-60.123977,30U
1447410970934069,7,51.757694,-1.252162,60.418147,4.399197,4.664222,6.186120,5735534.138942,620632.437452,-60.418147,30U
1447410971134107,7,51.757683,-1.252152,59.926721,4.399597,4.664698,6.186125,5735532.938826,620633.173659,-59.926721,30U
1447410971334109,7,51.757673,-1.252140,59.590066,4.398347,4.662803,6.185015,5735531.775404,620633.978797,-59.590066,30U
1447410971534117,7,51.757657,-1.252133,60.032498,4.393990,4.661994,6.175917,5735530.085288,620634.562943,-60.032498,30U
1447410971734155,7,51.757642,-1.252126,60.309247,4.392577,4.655020,6.164073,5735528.454644,620635.033933,-60.309247,30U
1447410971934193,7,51.757630,-1.252119,59.761716,4.393283,4.654009,6.167079,5735527.030996,620635.553202,-59.761716,30U
1447410972134108,8,51.757617,-1.252110,59.748222,4.393684,4.654485,6.167083,5735525.608485,620636.220141,-59.748222,30U
1447410972334057,8,51.757604,-1.252100,59.793055,4.392354,4.653761,6.166689,5735524.189374,620636.930556,-59.793055,30U
1447410972534044,9,51.757596,-1.252080,60.423922,3.792217,3.919534,6.101659,5735523.387092,620638.322362,-60.423922,30U
1447410972734027,9,51.757583,-1.252076,59.816473,3.792219,3.920787,6.108963,5735521.966468,620638.662259,-59.816473,30U
1447410972934033,8,51.757567,-1.252074,59.625878,3.976337,4.180108,6.116113,5735520.187362,620638.838478,-59.625878,30U
1447410973134036,8,51.757556,-1.252059,59.676969,3.832593,4.465145,8.243030,5735519.003186,620639.919496,-59.676969,30U
1447410973334025,9,51.757540,-1.252057,60.471129,3.853642,4.039801,6.123801,5735517.188634,620640.073474,-60.471129,30U
1447410973533998,9,51.757531,-1.252038,59.712773,2.372583,2.037655,5.958470,5735516.189077,620641.455338,-59.712773,30U
1447410973733972,8,51.757517,-1.252027,61.197834,2.867385,2.470142,6.143643,5735514.718040,620642.205481,-61.197834,30U
1447410973933976,9,51.757493,-1.252038,60.342098,2.221716,1.846332,5.911002,5735511.988866,620641.502676,-60.342098,30U
1447410974133976,9,51.757481,-1.252028,60.901172,2.221673,1.846383,5.910617,5735510.665445,620642.276866,-60.901172,30U
1447410974334014,7,51.757471,-1.252025,59.916435,2.216921,2.229720,7.309393,5735509.570528,620642.496448,-59.916435,30U
1447410974533947,6,51.757450,-1.252033,59.538503,4.720907,4.692595,7.337477,5735507.167009,620641.968914,-59.538503,30U
1447410974733985,6,51.757435,-1.252028,59.665313,4.714616,4.692904,7.327071,5735505.533639,620642.399448,-59.665313,30U
1447410974933702,7,51.757414,-1.252025,61.382206,4.426207,4.672246,6.280210,5735503.161331,620642.626675,-61.382206,30U
1447410975133665,6,51.757406,-1.252018,59.729732,4.716852,4.685780,7.331728,5735502.284445,620643.140501,-59.729732,30U
1447410975333702,7,51.757391,-1.252013,59.781813,4.711795,4.662254,7.328651,5735500.701342,620643.529501,-59.781813,30U
1447410975533740,7,51.757376,-1.252009,59.822947,4.354455,4.290242,7.298874,5735499.034638,620643.836084,-59.822947,30U
1447410975733778,7,51.757364,-1.252000,59.923217,4.352818,4.331989,7.475550,5735497.741654,620644.456500,-59.923217,30U
1447410975933786,6,51.757350,-1.252002,61.008648,4.399968,5.344133,11.322142,5735496.104158,620644.380112,-61.008648,30U
1447410976133823,7,51.757337,-1.251987,59.435303,4.349628,4.333826,7.482542,5735494.750412,620645.436828,-59.435303,30U
1447410976333861,7,51.757325,-1.251981,59.889662,3.965773,4.176056,10.204025,5735493.375937,620645.929426,-59.889662,30U
1447410976533695,8,51.757315,-1.251968,59.487767,2.926767,2.613806,7.399756,5735492.259249,620646.844951,-59.487767,30U
1447410976733733,8,51.757300,-1.251961,59.928819,2.890973,2.630328,7.302498,5735490.625993,620647.339409,-59.928819,30U
1447410976933770,9,51.757292,-1.251946,59.930576,2.882460,2.620816,7.285459,5735489.804649,620648.418229,-59.930576,30U
1447410977133539,8,51.757276,-1.251944,59.994539,2.903047,2.648451,7.357821,5735488.040436,620648.616044,-59.994539,30U
1447410977333577,8,51.757262,-1.251939,60.048511,2.839230,2.600950,7.337448,5735486.505200,620648.959037,-60.048511,30U
1447410977533614,7,51.757241,-1.251947,60.526179,3.457668,3.632021,10.887046,5735484.116092,620648.507753,-60.526179,30U
1447410977733652,7,51.757228,-1.251939,60.154574,2.956474,2.285476,10.230413,5735482.632119,620649.049396,-60.154574,30U
1447410977933689,6,51.757214,-1.251934,59.949610,2.958407,2.289540,10.227980,5735481.101636,620649.467520,-59.949610,30U
1447410978133727,7,51.757198,-1.251932,60.158453,2.992829,2.397378,10.268809,5735479.393786,620649.658058,-60.158453,30U
1447410978333764,7,51.757180,-1.251938,61.124949,3.066070,2.618438,10.357571,5735477.285816,620649.282380,-61.124949,30U
1447410978533801,6,51.757155,-1.251960,63.544375,5.265162,7.254837,13.572547,5735474.533449,620647.825387,-63.544375,30U
1447410978733839,7,51.757144,-1.251940,61.352906,4.723370,4.682079,7.346697,5735473.338465,620649.228672,-61.352906,30U
1447410978933876,8,51.757131,-1.251935,61.201305,4.721454,4.680442,7.345597,5735471.853341,620649.628923,-61.201305,30U
1447410979133914,8,51.757116,-1.251931,61.268985,4.718065,4.674003,7.328606,5735470.202762,620649.898962,-61.268985,30U
1447410979333951,7,51.757112,-1.251907,60.434387,2.953164,2.247448,10.029772,5735469.772740,620651.584722,-60.434387,30U
1447410979533900,9,51.757097,-1.251902,60.758417,2.931793,2.155472,9.619436,5735468.207589,620651.993626,-60.758417,30U
1447410979733900,9,51.757083,-1.251894,62.812508,2.929702,1.991720,8.241163,5735466.633848,620652.556728,-62.812508,30U
1447410979933877,9,51.757069,-1.251890,61.493289,2.924088,1.969193,8.225300,5735465.116203,620652.853057,-61.493289,30U
1447410980133894,7,51.757056,-1.251881,62.642300,2.930189,1.984053,8.307884,5735463.623131,620653.493666,-62.642300,30U
1447410980333865,9,51.757043,-1.251877,62.876859,2.197117,1.946015,6.153005,5735462.183260,620653.800581,-62.876859,30U
1447410980533874,9,51.757027,-1.251870,63.602088,2.177752,1.770071,6.047318,5735460.468475,620654.339542,-63.602088,30U
1447410980733912,9,51.757010,-1.251873,61.038744,2.245668,1.821806,6.041965,5735458.573218,620654.210842,-61.038744,30U
1447410980933949,8,51.756997,-1.251868,61.705431,2.825288,2.369376,6.225257,5735457.098779,620654.570190,-61.705431,30U
1447410981133832,8,51.756979,-1.251868,61.370499,2.971688,1.882086,7.447453,5735455.085396,620654.635695,-61.370499,30U
1447410981333870,9,51.756971,-1.251858,61.039052,2.866596,2.459544,6.218690,5735454.232549,620655.365306,-61.039052,30U
1447410981533907,8,51.756951,-1.251861,61.853364,2.139355,1.952465,6.053037,5735451.959746,620655.195071,-61.853364,30U
1447410981733940,8,51.756937,-1.251856,62.076241,2.143711,1.948310,5.983297,5735450.456308,620655.558918,-62.076241,30U
1447410981933977,8,51.756924,-1.251847,62.612692,2.175443,1.988533,5.973296,5735449.061947,620656.226492,-62.612692,30U
1447410982134014,8,51.756908,-1.251846,62.474386,2.175642,1.988199,5.973875,5735447.282590,620656.314026,-62.474386,30U
1447410982334052,8,51.756897,-1.251839,62.535388,2.153098,1.953590,5.928296,5735446.003620,620656.855184,-62.535388,30U
1447410982533989,8,51.756885,-1.251835,61.571337,2.130684,1.923363,5.926362,5735444.674904,620657.136286,-61.571337,30U
1447410982734025,8,51.756871,-1.251836,60.450619,2.133690,1.934576,5.961968,5735443.177541,620657.139062,-60.450619,30U
1447410982934062,8,51.756857,-1.251833,60.113141,2.179082,1.992148,5.923887,5735441.644994,620657.367024,-60.113141,30U
1447410983134094,7,51.756839,-1.251837,60.023199,4.394028,4.642321,6.162941,5735439.629821,620657.153625,-60.023199,30U
1447410983334132,7,51.756826,-1.251832,60.098464,4.389232,4.641551,6.145936,5735438.121460,620657.499480,-60.098464,30U
1447410983534089,7,51.756811,-1.251830,60.301994,4.389223,4.641492,6.145277,5735436.468054,620657.708198,-60.301994,30U
1447410983734084,7,51.756796,-1.251825,60.772015,4.388800,4.640775,6.145136,5735434.799962,620658.049421,-60.772015,30U
1447410983934121,7,51.756782,-1.251821,60.985608,4.387607,4.640152,6.140850,5735433.271782,620658.396570,-60.985608,30U
1447410984134158,7,51.756769,-1.251817,60.882191,4.388010,4.640632,6.140851,5735431.833864,620658.713194,-60.882191,30U
1447410984334185,7,51.756756,-1.251813,60.808669,4.385493,4.640219,6.133205,5735430.377511,620659.044271,-60.808669,30U
1447410984533806,7,51.756742,-1.251809,60.890903,4.384363,4.640410,6.128409,5735428.839853,620659.307787,-60.890903,30U
1447410984733843,7,51.756727,-1.251806,61.242457,4.384361,4.640746,6.129493,5735427.232070,620659.560737,-61.242457,30U
1447410984933880,8,51.756713,-1.251804,61.494086,4.384430,4.641310,6.130962,5735425.637796,620659.758232,-61.494086,30U
1447410985133769,8,51.756700,-1.251800,61.413752,4.384834,4.641789,6.130962,5735424.200315,620660.061688,-61.413752,30U
1447410985333736,8,51.756687,-1.251794,61.695093,4.115582,4.284571,6.113913,5735422.800419,620660.522755,-61.695093,30U
1447410985533773,8,51.756671,-1.251795,61.846646,4.115615,4.284899,6.113461,5735420.981437,620660.481269,-61.846646,30U
1447410985733810,7,51.756658,-1.251793,61.819146,4.381091,4.639398,6.116528,5735419.488023,620660.690222,-61.819146,30U
1447410985933847,7,51.756645,-1.251789,61.567101,4.382761,4.639484,6.122696,5735418.103453,620660.983065,-61.567101,30U
1447410986133884,7,51.756632,-1.251785,61.402119,4.383166,4.639965,6.122696,5735416.675969,620661.252649,-61.402119,30U
1447410986333921,7,51.756619,-1.251782,61.473216,4.381060,4.639126,6.117369,5735415.213029,620661.505036,-61.473216,30U
1447410986533958,7,51.756606,-1.251779,61.600578,4.379339,4.639891,6.109614,5735413.737586,620661.781556,-61.600578,30U
1447410986733995,7,51.756592,-1.251776,61.586623,4.382404,4.640486,6.120754,5735412.252351,620661.999977,-61.586623,30U
1447410986934032,7,51.756579,-1.251773,61.578232,4.382750,4.644308,6.113654,5735410.808384,620662.215657,-61.578232,30U
1447410987134069,7,51.756565,-1.251773,61.572667,4.383155,4.644789,6.113652,5735409.231718,620662.290111,-61.572667,30U
1447410987334106,6,51.756552,-1.251772,61.402058,4.695639,4.679471,7.256563,5735407.795459,620662.420350,-61.402058,30U
1447410987534123,8,51.756525,-1.251792,61.161277,3.970916,3.921243,7.249818,5735404.700221,620661.105926,-61.161277,30U
1447410987734117,8,51.756518,-1.251781,61.072203,4.022941,3.927513,7.367413,5735403.936703,620661.850635,-61.072203,30U
1447410987934112,8,51.756512,-1.251768,61.145830,3.997592,3.927151,7.308592,5735403.291563,620662.776559,-61.145830,30U
1447410988134059,8,51.756499,-1.251764,61.226739,3.995621,3.916521,7.306603,5735401.924910,620663.061092,-61.226739,30U
1447410988334095,8,51.756486,-1.251763,61.293107,3.339202,3.260733,7.237217,5735400.419615,620663.214601,-61.293107,30U
1447410988534132,8,51.756479,-1.251752,61.449556,2.219895,2.167007,7.176929,5735399.641724,620663.955380,-61.449556,30U
1447410988734057,8,51.756471,-1.251741,61.445629,2.194959,2.097680,7.120667,5735398.798900,620664.730035,-61.445629,30U
1447410988934062,9,51.756456,-1.251742,61.538300,2.185592,2.082157,7.103203,5735397.145120,620664.750023,-61.538300,30U
1447410989134028,9,51.756444,-1.251736,60.836406,2.185574,2.082288,7.103349,5735395.773768,620665.176329,-60.836406,30U
1447410989334030,9,51.756432,-1.251736,61.350007,2.179012,2.045558,6.982553,5735394.475712,620665.183701,-61.350007,30U
1447410989534066,9,51.756418,-1.251734,61.405029,2.194554,2.098540,7.022668,5735392.905749,620665.369841,-61.405029,30U
1447410989734002,8,51.756404,-1.251733,61.535573,2.230033,2.211071,7.110266,5735391.328162,620665.450667,-61.535573,30U
1447410989934039,8,51.756393,-1.251727,61.693203,2.222517,2.203609,7.109855,5735390.172697,620665.948793,-61.693203,30U
1447410990134075,8,51.756378,-1.251728,61.511698,2.222514,2.203746,7.109891,5735388.498263,620665.920999,-61.511698,30U
1447410990333965,8,51.756363,-1.251724,62.585953,2.188841,1.998071,5.882857,5735386.821363,620666.234615,-62.585953,30U
1447410990534002,8,51.756349,-1.251717,63.725503,2.186148,1.997249,5.902454,5735385.307729,620666.693855,-63.725503,30U
1447410990734039,8,51.756336,-1.251715,63.888578,2.198213,2.014413,5.913346,5735383.812636,620666.884052,-63.888578,30U
1447410990934043,8,51.756325,-1.251713,63.102619,2.184475,1.995713,5.906717,5735382.612097,620667.065458,-63.102619,30U
1447410991134080,8,51.756310,-1.251714,63.037469,2.184482,1.995779,5.906642,5735380.919118,620667.004908,-63.037469,30U
1447410991334027,8,51.756296,-1.251714,62.963395,2.183281,1.990201,5.866530,5735379.377259,620667.087944,-62.963395,30U
1447410991533999,9,51.756284,-1.251707,63.258985,2.179769,1.971843,5.851863,5735378.023786,620667.575439,-63.258985,30U
1447410991734034,9,51.756271,-1.251705,62.983279,2.176463,1.968640,5.863498,5735376.645380,620667.752015,-62.983279,30U
1447410991934071,9,51.756257,-1.251708,62.257204,2.173087,1.972708,5.930288,5735375.060060,620667.560685,-62.257204,30U
1447410992133992,8,51.756244,-1.251709,61.654962,2.201229,2.193679,7.215561,5735373.641427,620667.572070,-61.654962,30U
1447410992333996,9,51.756230,-1.251708,61.686453,2.180506,2.056601,6.454569,5735372.073538,620667.667240,-61.686453,30U
1447410992533957,8,51.756216,-1.251708,61.718242,2.197526,2.196386,7.223765,5735370.529027,620667.715872,-61.718242,30U
1447410992733701,7,51.756204,-1.251705,61.645027,2.197269,2.195669,7.221514,5735369.157514,620667.955667,-61.645027,30U
1447410992933695,7,51.756191,-1.251702,61.646277,2.197764,2.195778,7.223800,5735367.758434,620668.180612,-61.646277,30U
1447410993133732,8,51.756177,-1.251702,61.657684,2.197759,2.195922,7.223849,5735366.217414,620668.251607,-61.657684,30U
1447410993333768,8,51.756164,-1.251701,61.652401,2.194840,2.194150,7.220556,5735364.705860,620668.322538,-61.652401,30U
1447410993533652,8,51.756151,-1.251696,61.243033,2.152008,2.067370,7.104332,5735363.325687,620668.689812,-61.243033,30U
1447410993733689,8,51.756138,-1.251695,61.164785,2.155633,2.074577,7.108580,5735361.841699,620668.819743,-61.164785,30U
1447410993933725,8,51.756126,-1.251691,61.039941,2.153470,2.067843,7.102705,5735360.531240,620669.121073,-61.039941,30U
1447410994133761,7,51.756110,-1.251697,61.729697,2.193439,2.193638,7.219020,5735358.766746,620668.773272,-61.729697,30U
1447410994333798,7,51.756097,-1.251696,61.742487,2.187638,2.187503,7.221556,5735357.258319,620668.844504,-61.742487,30U
1447410994533834,8,51.756083,-1.251696,61.737239,2.190474,2.191121,7.218060,5735355.740396,620668.908418,-61.737239,30U
1447410994733870,8,51.756068,-1.251697,61.686019,2.270720,2.269954,7.221736,5735354.052863,620668.873175,-61.686019,30U
1447410994933907,7,51.756055,-1.251695,61.570767,2.245342,2.244620,7.222418,5735352.620989,620669.026810,-61.570767,30U
1447410995133943,7,51.756043,-1.251693,61.566530,2.245339,2.244764,7.222467,5735351.252087,620669.210626,-61.566530,30U
1447410995333980,7,51.756030,-1.251691,61.612110,2.213089,2.213288,7.220786,5735349.832106,620669.388909,-61.612110,30U
1447410995533936,7,51.756016,-1.251690,61.624756,2.206213,2.207087,7.219704,5735348.317292,620669.451422,-61.624756,30U
1447410995733972,7,51.756001,-1.251691,61.552749,2.207604,2.212434,7.219903,5735346.668856,620669.423346,-61.552749,30U
1447410995934009,7,51.755988,-1.251689,61.502298,2.226636,2.248982,7.225044,5735345.235609,620669.589845,-61.502298,30U
1447410996134045,6,51.755975,-1.251683,61.940707,2.226996,2.487513,7.297420,5735343.780367,620670.064079,-61.940707,30U
1447410996334001,6,51.755962,-1.251682,61.933571,2.224734,2.497982,7.329319,5735342.266256,620670.200802,-61.933571,30U
1447410996533999,6,51.755946,-1.251676,63.262158,2.478013,4.050832,10.088323,5735340.562652,620670.655070,-63.262158,30U
1447410996734036,6,51.755937,-1.251692,60.326453,2.575615,4.590023,11.382183,5735339.510071,620669.575105,-60.326453,30U
1447410996934072,5,51.755924,-1.251690,60.330123,2.577342,4.590747,11.387759,5735338.095454,620669.710934,-60.330123,30U
1447410997133963,5,51.755911,-1.251690,60.366330,2.572315,4.590184,11.384623,5735336.605630,620669.761746,-60.366330,30U
1447410997333998,5,51.755905,-1.251633,66.657224,2.527076,4.657108,11.533316,5735336.023571,620673.686110,-66.657224,30U
1447410997533936,6,51.755884,-1.251690,60.444059,2.572714,4.591338,11.383373,5735333.661630,620669.858743,-60.444059,30U
1447410997733930,6,51.755871,-1.251690,60.487360,2.571870,4.591675,11.384841,5735332.169849,620669.879164,-60.487360,30U
1447410997933906,6,51.755858,-1.251689,60.535193,2.582551,4.594718,11.385744,5735330.766367,620669.939612,-60.535193,30U
1447410998133941,6,51.755846,-1.251689,60.534911,2.575354,4.593586,11.385603,5735329.409395,620670.022449,-60.534911,30U
1447410998333977,5,51.755834,-1.251688,60.519128,2.562940,4.591157,11.385553,5735328.051248,620670.086124,-60.519128,30U
1447410998533871,6,51.755821,-1.251684,61.178627,2.499469,4.290813,10.776101,5735326.590764,620670.420714,-61.178627,30U
1447410998733884,7,51.755808,-1.251683,61.391851,2.499347,4.291003,10.776143,5735325.187003,620670.522534,-61.391851,30U
1447410998933847,6,51.755796,-1.251682,61.453793,2.498685,4.291327,10.778929,5735323.894030,620670.601413,-61.453793,30U
1447410999133882,4,51.755789,-1.251683,60.303697,6.099653,5.824225,11.800808,5735323.111499,620670.536135,-60.303697,30U
1447410999333831,4,51.755775,-1.251686,61.083612,3.160323,4.626731,14.171180,5735321.533438,620670.409612,-61.083612,30U
1447410999533866,4,51.755764,-1.251685,61.048106,3.146301,4.620510,14.144656,5735320.253578,620670.475897,-61.048106,30U
1447410999733902,4,51.755752,-1.251685,60.982132,3.142280,4.619250,14.137352,5735319.002689,620670.535444,-60.982132,30U
1447410999933938,5,51.755741,-1.251684,61.101243,3.142379,4.619849,14.138777,5735317.706970,620670.608826,-61.101243,30U
1447411000133974,5,51.755728,-1.251684,60.088449,2.566163,4.593691,11.454867,5735316.279082,620670.643464,-60.088449,30U
1447411000334010,5,51.755716,-1.251684,60.118376,2.579522,4.594670,11.519129,5735314.974333,620670.711092,-60.118376,30U
1447411000533779,5,51.755705,-1.251684,60.013702,2.566831,4.596382,11.465212,5735313.756141,620670.751521,-60.013702,30U
1447411000733797,5,51.755694,-1.251682,60.110513,2.569791,4.606485,11.463747,5735312.519268,620670.882189,-60.110513,30U
1447411000933833,5,51.755683,-1.251680,60.079292,2.567862,4.604906,11.462623,5735311.338540,620671.038081,-60.079292,30U
1447411001133869,5,51.755673,-1.251681,60.027054,2.568162,4.606164,11.463461,5735310.161523,620671.022089,-60.027054,30U
1447411001333905,5,51.755661,-1.251680,60.135458,2.564645,4.603654,11.458754,5735308.882258,620671.147187,-60.135458,30U
1447411001533941,5,51.755651,-1.251679,60.094192,2.564244,4.604236,11.456475,5735307.733714,620671.240845,-60.094192,30U
1447411001733976,5,51.755642,-1.251676,59.949612,2.589935,4.605365,11.454131,5735306.728749,620671.442063,-59.949612,30U
1447411001934012,5,51.755631,-1.251677,59.978612,2.582760,4.602367,11.452384,5735305.473659,620671.431687,-59.978612,30U
1447411002134048,5,51.755620,-1.251677,60.002651,2.571127,4.600508,11.449717,5735304.237722,620671.446951,-60.002651,30U
1447411002334084,6,51.755609,-1.251676,59.940535,2.571169,4.601170,11.450242,5735303.094217,620671.527579,-59.940535,30U
1447411002534120,5,51.755601,-1.251676,59.685824,6.097020,5.738264,11.605504,5735302.129501,620671.580024,-59.685824,30U
1447411002734122,6,51.755587,-1.251677,59.988409,2.619658,4.613749,11.452568,5735300.649577,620671.506383,-59.988409,30U
1447411002934039,6,51.755577,-1.251677,59.937542,2.543747,4.596456,11.442779,5735299.516939,620671.566771,-59.937542,30U
1447411003134075,6,51.755566,-1.251678,60.154095,2.531295,4.588615,11.435960,5735298.279151,620671.520251,-60.154095,30U
1447411003334021,6,51.755554,-1.251679,60.127243,2.531415,4.589105,11.435232,5735296.978099,620671.478150,-60.127243,30U
1447411003534057,6,51.755543,-1.251678,60.068425,2.531489,4.589750,11.435828,5735295.764276,620671.546305,-60.068425,30U
1447411003734007,6,51.755532,-1.251679,60.027771,2.527279,4.589470,11.433231,5735294.508526,620671.523693,-60.027771,30U
1447411003934043,6,51.755519,-1.251685,60.678467,2.503269,4.518967,11.366036,5735293.040953,620671.142265,-60.678467,30U
1447411004134079,6,51.755507,-1.251688,60.740533,2.502131,4.518289,11.363589,5735291.750969,620670.990728,-60.740533,30U
1447411004334115,6,51.755496,-1.251688,60.629475,2.521842,4.559602,11.381612,5735290.515213,620671.005016,-60.629475,30U
1447411004534151,5,51.755487,-1.251690,60.031749,3.956312,7.342618,12.755053,5735289.495345,620670.911614,-60.031749,30U
1447411004734067,6,51.755476,-1.251689,59.967221,3.956255,7.343075,12.755693,5735288.262695,620671.011735,-59.967221,30U
1447411004934103,7,51.755464,-1.251683,60.096410,3.953104,7.336473,12.755304,5735286.965707,620671.452735,-60.096410,30U
1447411005134139,6,51.755455,-1.251682,59.452947,2.561952,4.643803,11.410020,5735285.970887,620671.516805,-59.452947,30U
1447411005334138,6,51.755444,-1.251684,59.684479,2.559771,4.636883,11.410546,5735284.705339,620671.388643,-59.684479,30U
1447411005534024,6,51.755432,-1.251688,60.049334,2.559926,4.636658,11.413092,5735283.384875,620671.203253,-60.049334,30U
1447411005733992,6,51.755423,-1.251686,60.519379,3.155784,4.705075,13.075162,5735282.372084,620671.345364,-60.519379,30U
1447411005934028,6,51.755412,-1.251686,59.922318,3.157715,4.707544,13.076900,5735281.104196,620671.338938,-59.922318,30U
1447411006134063,5,51.755402,-1.251688,60.537263,3.241432,4.736145,14.162026,5735280.028570,620671.260804,-60.537263,30U
1447411006334099,5,51.755392,-1.251690,60.271094,3.224236,4.555371,13.917502,5735278.865551,620671.143310,-60.271094,30U
1447411006534135,5,51.755381,-1.251690,60.342212,3.210351,4.484473,13.830436,5735277.695001,620671.174886,-60.342212,30U
1447411006734171,6,51.755371,-1.251694,59.821005,3.081764,2.826490,11.862196,5735276.605794,620670.904429,-59.821005,30U
1447411006934091,7,51.755361,-1.251696,59.686276,3.078079,2.798050,11.827334,5735275.470504,620670.790088,-59.686276,30U
1447411007134127,7,51.755351,-1.251694,60.383097,3.067577,2.650594,11.270830,5735274.330127,620670.995537,-60.383097,30U
1447411007334162,7,51.755340,-1.251688,61.077544,3.066036,2.643622,11.261294,5735273.118216,620671.391251,-61.077544,30U
1447411007534017,8,51.755330,-1.251688,60.952138,3.066303,2.642980,11.261650,5735272.003873,620671.477954,-60.952138,30U
1447411007734018,8,51.755319,-1.251685,61.703596,3.033911,2.464473,10.905490,5735270.778607,620671.673706,-61.703596,30U
1447411007934020,8,51.755308,-1.251682,62.140784,2.992515,2.137002,9.901605,5735269.594597,620671.892091,-62.140784,30U
1447411008133977,8,51.755299,-1.251681,63.272435,2.897716,1.960166,8.339979,5735268.599028,620671.999412,-63.272435,30U
